Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,delta_temp,power_kw,wear_torque
L,303.6,311.8,1695,30.7,90,0,0,0,0,0,0,8.199999999999989,5.448848167539267,2763.0
L,303.6,311.7,1491,39.8,92,0,0,0,0,0,0,8.099999999999966,6.213801047120419,3661.6
M,303.6,311.8,1659,34.7,94,0,0,0,0,0,0,8.199999999999989,6.027989528795811,3261.8
L,303.6,311.8,1567,31.7,97,0,0,0,0,0,0,8.199999999999989,5.201455497382199,3074.9
L,303.6,311.8,1736,32.9,99,0,0,0,0,0,0,8.199999999999989,5.980565445026177,3257.1
M,303.6,311.8,1421,44.8,101,1,0,0,0,0,0,8.199999999999989,6.666052356020942,4524.799999999999
M,303.6,311.8,1627,30.8,104,0,0,0,0,0,0,8.199999999999989,5.247287958115183,3203.2000000000003
M,303.5,311.6,1562,34.2,107,0,0,0,0,0,0,8.100000000000023,5.593759162303665,3659.4
L,303.5,311.6,2183,17.0,110,0,0,0,0,0,0,8.100000000000023,3.8859685863874347,1870.0
L,303.5,311.6,1577,38.1,112,0,0,0,0,0,0,8.100000000000023,6.291486910994765,4267.2
M,303.4,311.5,1560,36.4,114,0,0,0,0,0,0,8.100000000000023,5.945968586387434,4149.599999999999
M,303.4,311.5,1483,43.0,117,0,0,0,0,0,0,8.100000000000023,6.67738219895288,5031.0
L,303.5,311.5,1535,33.3,120,0,0,0,0,0,0,8.0,5.35240837696335,3995.9999999999995
M,303.4,311.4,1606,29.6,122,0,0,0,0,0,0,8.0,4.977759162303665,3611.2000000000003
M,303.4,311.5,1817,24.7,125,0,0,0,0,0,0,8.100000000000023,4.699465968586388,3087.5
L,303.4,311.5,1424,50.8,128,0,0,0,0,0,0,8.100000000000023,7.574785340314135,6502.4
L,303.3,311.6,1514,34.7,130,0,0,0,0,0,0,8.300000000000011,5.501130890052356,4511.0
L,303.4,311.6,1449,41.7,132,0,0,0,0,0,0,8.200000000000045,6.3270471204188485,5504.400000000001
M,303.5,311.6,1573,34.0,134,0,0,0,0,0,0,8.100000000000023,5.600209424083769,4556.0
L,303.4,311.6,1564,41.9,137,0,0,0,0,0,0,8.200000000000045,6.861947643979057,5740.3
L,303.5,311.6,1428,46.2,139,0,0,0,0,0,0,8.100000000000023,6.908230366492147,6421.8
L,303.5,311.7,1620,31.0,141,0,0,0,0,0,0,8.199999999999989,5.2586387434554975,4371.0
H,303.5,311.7,1584,32.7,143,0,0,0,0,0,0,8.199999999999989,5.423748691099477,4676.1
L,303.6,311.8,1222,66.8,148,1,0,1,0,0,0,8.199999999999989,8.547602094240837,9886.4
M,303.6,311.8,1432,42.5,150,0,0,0,0,0,0,8.199999999999989,6.372774869109947,6375.0
L,303.7,311.9,1561,33.3,153,0,0,0,0,0,0,8.199999999999989,5.4430680628272246,5094.9
L,303.6,311.8,1614,33.2,155,0,0,0,0,0,0,8.199999999999989,5.610973821989529,5146.0
L,303.5,311.7,1959,22.3,157,0,0,0,0,0,0,8.199999999999989,4.574418848167539,3501.1
L,303.5,311.8,1944,23.5,159,0,0,0,0,0,0,8.300000000000011,4.783664921465968,3736.5
L,303.4,311.7,1793,25.8,161,0,0,0,0,0,0,8.300000000000011,4.843916230366492,4153.8
M,303.4,311.6,1446,50.0,163,0,0,0,0,0,0,8.200000000000045,7.570680628272251,8150.0
L,303.4,311.7,1673,32.2,166,0,0,0,0,0,0,8.300000000000011,5.64090052356021,5345.200000000001
M,303.4,311.7,1515,44.2,168,0,0,0,0,0,0,8.300000000000011,7.011832460732984,7425.6
L,303.4,311.8,1564,35.9,171,0,0,0,0,0,0,8.400000000000034,5.879329842931937,6138.9
L,303.5,311.8,1451,45.2,173,0,0,0,0,0,0,8.300000000000011,6.8675602094240835,7819.6
H,303.4,311.8,1693,28.3,175,0,0,0,0,0,0,8.400000000000034,5.016952879581152,4952.5
L,303.4,311.7,1476,42.3,180,0,0,0,0,0,0,8.300000000000011,6.537675392670157,7613.999999999999
L,303.4,311.6,1712,30.1,182,0,0,0,0,0,0,8.200000000000045,5.39593717277487,5478.2
M,303.4,311.6,1425,45.4,184,0,0,0,0,0,0,8.200000000000045,6.77434554973822,8353.6
L,303.3,311.6,1337,56.8,187,1,0,1,0,0,0,8.300000000000011,7.951999999999999,10621.6
M,303.4,311.7,1690,34.9,189,0,0,0,0,0,0,8.300000000000011,6.176020942408377,6596.099999999999
M,303.4,311.7,1353,44.1,192,1,0,1,0,0,0,8.300000000000011,6.247884816753927,8467.2
L,303.5,311.8,1927,21.9,195,0,0,0,0,0,0,8.300000000000011,4.418984293193716,4270.5
M,303.4,311.8,1391,42.7,197,0,0,0,0,0,0,8.400000000000034,6.219445026178011,8411.900000000001
L,303.4,311.8,1366,50.9,200,1,0,1,0,0,0,8.400000000000034,7.280565445026177,10180.0
L,303.4,311.9,1771,31.6,202,0,0,0,0,0,0,8.5,5.860062827225131,6383.200000000001
M,303.4,311.8,1515,42.6,204,0,0,0,0,0,0,8.400000000000034,6.758010471204188,8690.4
M,303.4,311.8,2133,18.3,207,0,0,0,0,0,0,8.400000000000034,4.087319371727749,3788.1000000000004
M,303.4,311.8,1341,47.0,210,1,0,1,0,0,0,8.400000000000034,6.599685863874345,9870.0
L,303.4,311.7,1406,47.1,213,0,0,0,0,0,0,8.300000000000011,6.934303664921466,10032.300000000001
L,303.4,311.8,1306,61.0,215,1,0,1,0,1,0,8.400000000000034,8.341989528795812,13115.0
L,303.3,311.7,1508,35.5,217,0,0,0,0,0,0,8.399999999999977,5.60565445026178,7703.5
L,303.3,311.6,1301,45.1,219,1,0,1,0,0,0,8.300000000000011,6.143989528795811,9876.9
L,303.3,311.7,1539,38.5,221,0,0,0,0,0,0,8.399999999999977,6.20434554973822,8508.5
L,303.3,311.6,1484,44.6,223,0,0,0,0,0,0,8.300000000000011,6.930513089005236,9945.800000000001
L,303.2,311.5,1507,39.2,225,0,0,0,0,0,0,8.300000000000011,6.185801047120419,8820.0
L,303.2,311.5,1544,42.5,227,0,0,0,0,0,0,8.300000000000011,6.871204188481675,9647.5
L,303.2,311.5,1513,37.9,0,0,0,0,0,0,0,8.300000000000011,6.004471204188482,0.0
M,303.2,311.5,1336,58.2,2,1,0,1,0,0,0,8.300000000000011,8.141905759162304,116.4
M,303.2,311.4,2102,19.0,5,0,0,0,0,0,0,8.199999999999989,4.181989528795811,95.0
L,303.2,311.4,1351,53.8,8,1,0,1,0,0,0,8.199999999999989,7.610869109947644,430.4
L,303.3,311.5,1601,35.2,10,0,0,0,0,0,0,8.199999999999989,5.901068062827226,352.0
L,303.2,311.3,1393,52.9,12,0,0,0,0,0,0,8.100000000000023,7.716198952879581,634.8
L,303.3,311.3,1592,33.7,14,0,0,0,0,0,0,8.0,5.617842931937173,471.80000000000007
L,303.3,311.3,1409,51.8,16,0,0,0,0,0,0,8.0,7.6425340314136125,828.8
L,303.3,311.3,1393,47.4,18,0,0,0,0,0,0,8.0,6.913947643979057,853.1999999999999
H,303.2,311.2,1475,43.1,20,0,0,0,0,0,0,8.0,6.656806282722513,862.0
L,303.2,311.2,1427,45.6,25,0,0,0,0,0,0,8.0,6.8137382198952885,1140.0
L,303.3,311.2,1763,27.3,27,0,0,0,0,0,0,7.899999999999977,5.039780104712042,737.1
L,303.2,311.2,1363,46.7,29,1,0,1,0,0,0,8.0,6.665141361256545,1354.3000000000002
L,303.2,311.2,1404,50.9,31,0,0,0,0,0,0,8.0,7.48309947643979,1577.8999999999999
M,303.2,311.2,1688,31.9,33,0,0,0,0,0,0,8.0,5.638450261780104,1052.7
L,303.3,311.4,1510,37.3,36,0,0,0,0,0,0,8.099999999999966,5.897696335078534,1342.8
H,303.3,311.3,1502,39.5,38,0,0,0,0,0,0,8.0,6.212460732984293,1501.0
H,303.2,311.4,1607,36.6,43,0,0,0,0,0,0,8.199999999999989,6.15876439790576,1573.8
M,303.3,311.5,1384,54.8,48,0,0,0,0,0,0,8.199999999999989,7.941696335078534,2630.3999999999996
L,303.4,311.7,1295,51.3,51,1,0,1,0,0,0,8.300000000000011,6.956387434554974,2616.2999999999997
H,303.4,311.7,1991,19.0,53,0,0,0,0,0,0,8.300000000000011,3.961151832460733,1007.0
L,303.4,311.6,1497,42.8,58,0,0,0,0,0,0,8.200000000000045,6.709068062827225,2482.3999999999996
L,303.5,311.6,1465,48.7,60,0,0,0,0,0,0,8.100000000000023,7.4707329842931935,2922.0
L,303.5,311.6,1361,46.5,62,1,0,1,0,0,0,8.100000000000023,6.626858638743456,2883.0
L,303.6,311.7,1546,38.5,64,0,0,0,0,0,0,8.099999999999966,6.232565445026178,2464.0
H,303.7,311.9,1332,52.7,66,1,0,1,0,0,0,8.199999999999989,7.350408376963352,3478.2000000000003
M,303.7,312.0,2663,11.4,71,1,0,0,1,0,0,8.300000000000011,3.178869109947644,809.4
L,303.7,312.1,1443,45.9,74,0,0,0,0,0,0,8.400000000000034,6.935465968586387,3396.6
M,303.7,312.0,1402,48.6,76,0,0,0,0,0,0,8.300000000000011,7.134785340314136,3693.6
L,303.7,312.0,1892,22.5,79,0,0,0,0,0,0,8.300000000000011,4.457591623036649,1777.5
M,303.6,312.0,1645,35.7,81,0,0,0,0,0,0,8.399999999999977,6.149371727748692,2891.7000000000003
L,303.6,311.9,1473,50.1,84,0,0,0,0,0,0,8.299999999999955,7.727465968586388,4208.400000000001
L,303.6,312.0,1309,52.9,86,1,0,1,0,0,0,8.399999999999977,7.250900523560208,4549.4
H,303.6,311.9,1544,37.1,88,0,0,0,0,0,0,8.299999999999955,5.998157068062827,3264.8
L,303.5,311.9,1344,49.3,93,1,0,1,0,0,0,8.399999999999977,6.93813612565445,4584.9
M,303.6,311.9,1617,36.0,95,0,0,0,0,0,0,8.299999999999955,6.095497382198953,3420.0
M,303.6,312.0,1435,37.9,98,0,0,0,0,0,0,8.399999999999977,5.694921465968586,3714.2
L,303.6,312.0,1391,50.3,101,0,0,0,0,0,0,8.399999999999977,7.326418848167539,5080.299999999999
L,303.6,312.0,1827,23.3,103,0,0,0,0,0,0,8.399999999999977,4.4574973821989525,2399.9
L,303.5,312.0,1761,25.8,105,0,0,0,0,0,0,8.5,4.757465968586388,2709.0
L,303.5,312.1,1522,36.4,107,0,0,0,0,0,0,8.600000000000023,5.801130890052356,3894.7999999999997
M,303.5,312.2,1818,23.6,109,0,0,0,0,0,0,8.699999999999989,4.492649214659687,2572.4
H,303.6,312.2,1371,54.6,112,1,0,1,0,0,0,8.599999999999966,7.838387434554974,6115.2
L,303.7,312.3,1511,38.9,117,0,0,0,0,0,0,8.600000000000023,6.154753926701571,4551.3
L,303.7,312.4,1404,46.6,119,0,0,0,0,0,0,8.699999999999989,6.850931937172775,5545.400000000001
L,303.7,312.3,1384,45.9,121,0,0,0,0,0,0,8.600000000000023,6.651895287958115,5553.9
L,303.8,312.5,1368,52.6,123,0,0,0,0,0,0,8.699999999999989,7.534743455497383,6469.8
L,303.7,312.5,1641,36.0,125,0,0,0,0,0,0,8.800000000000011,6.1859685863874345,4500.0
L,303.9,312.6,1642,32.3,127,0,0,0,0,0,0,8.700000000000045,5.5535706806282725,4102.099999999999
H,303.9,312.7,1401,50.0,129,0,0,0,0,0,0,8.800000000000011,7.335078534031414,6450.0
L,303.8,312.6,1577,41.3,134,0,0,0,0,0,0,8.800000000000011,6.819905759162303,5534.2
L,303.7,312.6,1396,44.1,136,0,0,0,0,0,0,8.900000000000034,6.446450261780105,5997.6
H,303.7,312.6,1514,35.5,138,0,0,0,0,0,0,8.900000000000034,5.6279581151832465,4899.0
L,303.8,312.8,1646,35.8,143,0,0,0,0,0,0,9.0,6.17034554973822,5119.4
L,303.8,312.8,1443,40.7,145,0,0,0,0,0,0,9.0,6.149748691099477,5901.5
M,303.7,312.7,1469,48.5,147,0,0,0,0,0,0,9.0,7.460366492146597,7129.5
H,303.7,312.7,1564,40.2,150,0,0,0,0,0,0,9.0,6.583539267015707,6030.0
H,303.6,312.6,1498,40.2,155,0,0,0,0,0,0,9.0,6.305717277486911,6231.0
L,303.6,312.6,1699,27.9,160,0,0,0,0,0,0,9.0,4.963570680628272,4464.0
L,303.6,312.5,1431,49.0,162,0,0,0,0,0,0,8.899999999999977,7.342303664921466,7938.0
L,303.5,312.4,1390,47.3,164,0,0,0,0,0,0,8.899999999999977,6.884502617801047,7757.2
L,303.5,312.5,1380,46.1,166,0,0,0,0,0,0,9.0,6.661570680628272,7652.6
L,303.5,312.5,1457,46.4,168,0,0,0,0,0,0,9.0,7.07903664921466,7795.2
L,303.5,312.5,1418,42.2,170,0,0,0,0,0,0,9.0,6.265926701570681,7174.000000000001
M,303.5,312.5,1353,51.0,172,0,0,0,0,0,0,9.0,7.2254450261780105,8772.0
L,303.5,312.4,1574,32.7,175,0,0,0,0,0,0,8.899999999999977,5.389507853403142,5722.500000000001
M,303.5,312.4,1318,54.2,177,0,0,0,0,0,0,8.899999999999977,7.480167539267017,9593.4
L,303.6,312.5,1710,31.4,180,0,0,0,0,0,0,8.899999999999977,5.62240837696335,5652.0
L,303.7,312.6,1621,38.8,182,0,0,0,0,0,0,8.900000000000034,6.585842931937172,7061.599999999999
L,303.6,312.6,1606,33.6,184,0,0,0,0,0,0,9.0,5.650429319371728,6182.400000000001
H,303.6,312.5,1375,54.0,186,0,0,0,0,0,0,8.899999999999977,7.774869109947644,10044.0
L,303.5,312.4,1503,36.5,191,0,0,0,0,0,0,8.899999999999977,5.744450261780105,6971.5
L,303.5,312.3,1404,48.6,193,0,0,0,0,0,0,8.800000000000011,7.144963350785341,9379.800000000001
L,303.4,312.2,1656,32.7,195,0,0,0,0,0,0,8.800000000000011,5.67028272251309,6376.500000000001
M,303.4,312.1,1499,39.4,197,0,0,0,0,0,0,8.700000000000045,6.184356020942408,7761.799999999999
M,303.4,312.0,1748,28.4,200,0,0,0,0,0,0,8.600000000000023,5.198240837696335,5680.0
L,303.4,311.9,1531,37.9,203,0,0,0,0,0,0,8.5,6.075905759162304,7693.7
M,303.3,311.8,1536,40.6,205,0,0,0,0,0,0,8.5,6.530010471204189,8323.0
L,303.4,311.8,1401,53.0,208,1,0,0,0,1,0,8.400000000000034,7.775183246073299,11024.0
H,303.4,311.9,1534,33.2,210,0,0,0,0,0,0,8.5,5.332858638743456,6972.000000000001
L,303.4,312.0,1521,35.9,215,1,1,0,0,0,0,8.600000000000023,5.717685863874346,7718.5
L,303.5,312.1,1674,30.8,0,0,0,0,0,0,0,8.600000000000023,5.398869109947644,0.0
M,303.6,312.1,1967,20.9,2,0,0,0,0,0,0,8.5,4.304743455497381,41.8
L,303.6,312.2,1696,30.7,5,0,0,0,0,0,0,8.599999999999966,5.452062827225131,153.5
M,303.6,312.1,1627,32.5,7,0,0,0,0,0,0,8.5,5.536910994764398,227.5
L,303.5,311.9,1405,45.6,10,0,0,0,0,0,0,8.399999999999977,6.7086910994764395,456.0
L,303.5,311.9,1565,38.9,12,0,0,0,0,0,0,8.399999999999977,6.374712041884817,466.79999999999995
L,303.5,311.9,1493,38.7,14,0,0,0,0,0,0,8.399999999999977,6.050167539267016,541.8000000000001
L,303.4,311.8,1499,45.0,16,0,0,0,0,0,0,8.400000000000034,7.063350785340314,720.0
L,303.3,311.8,1692,30.6,18,0,0,0,0,0,0,8.5,5.421486910994765,550.8000000000001
L,303.4,311.8,2268,15.8,20,0,0,0,0,0,0,8.400000000000034,3.7522931937172777,316.0
L,303.4,311.8,1438,58.9,22,0,0,0,0,0,0,8.400000000000034,8.868921465968587,1295.8
L,303.5,311.9,1515,39.2,24,0,0,0,0,0,0,8.399999999999977,6.218638743455498,940.8000000000001
L,303.4,311.9,1491,38.2,26,0,0,0,0,0,0,8.5,5.964,993.2
L,303.5,312.0,1756,29.7,28,0,0,0,0,0,0,8.5,5.461068062827225,831.6
L,303.5,312.0,1366,54.5,30,1,0,1,0,0,0,8.5,7.795497382198953,1635.0
L,303.5,312.0,1436,45.1,32,0,0,0,0,0,0,8.5,6.781528795811518,1443.2
L,303.4,311.9,1377,41.6,34,1,0,1,0,0,0,8.5,5.998240837696335,1414.4
M,303.4,311.9,1510,42.2,36,0,0,0,0,0,0,8.5,6.672460732984294,1519.2
M,303.4,311.9,1419,50.9,39,0,0,0,0,0,0,8.5,7.563047120418847,1985.1
L,303.3,311.8,1315,62.0,42,1,0,1,0,0,0,8.5,8.53717277486911,2604.0
H,303.3,311.8,1806,27.7,44,0,0,0,0,0,0,8.5,5.238345549738219,1218.8
H,303.3,311.8,1649,29.4,49,0,0,0,0,0,0,8.5,5.076502617801047,1440.6
H,303.4,311.9,1402,50.0,54,0,0,0,0,0,0,8.5,7.340314136125654,2700.0
L,303.4,311.9,1298,63.9,59,1,0,1,0,0,0,8.5,8.685047120418847,3770.1
M,303.3,311.8,1441,44.9,61,0,0,0,0,0,0,8.5,6.774963350785341,2738.9
M,303.3,311.8,1489,49.4,64,0,0,0,0,0,0,8.5,7.7022617801047115,3161.6
L,303.3,311.8,1842,24.5,67,0,0,0,0,0,0,8.5,4.725549738219895,1641.5
M,303.4,311.8,1316,50.9,69,1,0,1,0,0,0,8.400000000000034,7.014073298429318,3512.1
M,303.3,311.8,1583,33.3,72,0,0,0,0,0,0,8.5,5.519780104712042,2397.6
M,303.3,311.8,1548,33.5,75,0,0,0,0,0,0,8.5,5.430157068062827,2512.5
L,303.4,311.9,1434,44.6,78,0,0,0,0,0,0,8.5,6.697005235602094,3478.8
H,303.5,312.0,1397,52.9,80,0,0,0,0,0,0,8.5,7.738356020942408,4232.0
M,303.5,312.0,1475,42.9,85,0,0,0,0,0,0,8.5,6.625916230366492,3646.5
L,303.5,312.0,1441,56.8,88,0,0,0,0,0,0,8.5,8.57055497382199,4998.4
L,303.7,312.1,1363,51.8,90,1,0,1,0,0,0,8.400000000000034,7.39302617801047,4662.0
L,303.7,312.2,1619,34.9,92,0,0,0,0,0,0,8.5,5.91655497382199,3210.7999999999997
L,303.7,312.2,1487,34.0,94,0,0,0,0,0,0,8.5,5.294031413612565,3196.0
L,303.7,312.2,1568,33.8,96,0,0,0,0,0,0,8.5,5.549570680628272,3244.7999999999997
L,303.7,312.3,1375,46.2,98,0,0,0,0,0,0,8.600000000000023,6.651832460732985,4527.6
M,303.6,312.3,1698,31.3,100,0,0,0,0,0,0,8.699999999999989,5.56517277486911,3130.0
L,303.7,312.3,1606,37.4,103,0,0,0,0,0,0,8.600000000000023,6.289465968586387,3852.2
L,303.7,312.3,1349,51.0,105,0,0,0,0,0,0,8.600000000000023,7.204083769633508,5355.0
L,303.7,312.4,1535,38.6,107,0,0,0,0,0,0,8.699999999999989,6.204293193717278,4130.2
M,303.6,312.4,1504,49.5,109,0,0,0,0,0,0,8.799999999999955,7.795602094240838,5395.5
L,303.5,312.3,1946,21.1,112,0,0,0,0,0,0,8.800000000000011,4.2995392670157075,2363.2000000000003
L,303.5,312.1,1326,55.7,114,0,0,0,0,0,0,8.600000000000023,7.733842931937173,6349.8
M,303.6,312.3,1915,22.3,116,0,0,0,0,0,0,8.699999999999989,4.471675392670157,2586.8
L,303.6,312.3,1451,43.4,119,0,0,0,0,0,0,8.699999999999989,6.594073298429319,5164.599999999999
M,303.5,312.3,1624,34.8,121,0,0,0,0,0,0,8.800000000000011,5.917821989528796,4210.799999999999
L,303.6,312.4,1781,28.7,124,0,0,0,0,0,0,8.799999999999955,5.352324607329843,3558.7999999999997
L,303.6,312.5,1345,54.1,126,0,0,0,0,0,0,8.899999999999977,7.619319371727749,6816.6
L,303.6,312.4,1418,46.0,128,0,0,0,0,0,0,8.799999999999955,6.830157068062827,5888.0
L,303.7,312.4,1718,26.5,130,0,0,0,0,0,0,8.699999999999989,4.767225130890052,3445.0
M,303.7,312.4,1631,28.5,132,0,0,0,0,0,0,8.699999999999989,4.867382198952879,3762.0
L,303.7,312.4,1513,40.1,135,0,0,0,0,0,0,8.699999999999989,6.353015706806283,5413.5
L,303.7,312.4,1316,59.3,137,0,0,0,0,0,0,8.699999999999989,8.171602094240837,8124.099999999999
M,303.7,312.4,1474,38.8,139,0,0,0,0,0,0,8.699999999999989,5.988607329842932,5393.2
L,303.8,312.5,1619,30.9,142,0,0,0,0,0,0,8.699999999999989,5.238439790575916,4387.8
L,303.7,312.4,1702,31.2,144,0,0,0,0,0,0,8.699999999999989,5.560460732984294,4492.8
M,303.7,312.4,1540,37.4,146,0,0,0,0,0,0,8.699999999999989,6.030994764397906,5460.4
M,303.7,312.4,1546,33.7,149,0,0,0,0,0,0,8.699999999999989,5.45551832460733,5021.3
L,303.7,312.4,1348,51.0,152,0,0,0,0,0,0,8.699999999999989,7.198743455497382,7752.0
H,303.7,312.5,1520,35.6,154,0,0,0,0,0,0,8.800000000000011,5.666178010471204,5482.400000000001
M,303.8,312.6,1527,41.9,159,0,0,0,0,0,0,8.800000000000011,6.699612565445026,6662.099999999999
M,303.8,312.6,1406,47.1,162,0,0,0,0,0,0,8.800000000000011,6.934303664921466,7630.2
L,303.7,312.5,1462,46.2,165,0,0,0,0,0,0,8.800000000000011,7.0727120418848175,7623.000000000001
M,303.8,312.6,1684,29.3,167,0,0,0,0,0,0,8.800000000000011,5.166617801047121,4893.1
H,303.8,312.5,1655,28.0,170,0,0,0,0,0,0,8.699999999999989,4.852356020942408,4760.0
H,303.8,312.5,1748,25.1,175,0,0,0,0,0,0,8.699999999999989,4.594219895287958,4392.5
L,303.8,312.5,1372,45.7,180,0,0,0,0,0,0,8.699999999999989,6.565486910994765,8226.0
L,303.7,312.5,1481,33.3,182,0,0,0,0,0,0,8.800000000000011,5.164115183246073,6060.599999999999
L,303.7,312.4,1512,39.2,184,0,0,0,0,0,0,8.699999999999989,6.206324607329843,7212.8
L,303.7,312.5,1632,36.6,186,0,0,0,0,0,0,8.800000000000011,6.254575916230367,6807.6
L,303.7,312.4,1525,43.9,188,0,0,0,0,0,0,8.699999999999989,7.01020942408377,8253.199999999999
M,303.7,312.3,1756,26.4,190,0,0,0,0,0,0,8.600000000000023,4.854282722513088,5016.0
L,303.7,312.3,1922,23.1,193,0,0,0,0,0,0,8.600000000000023,4.649026178010471,4458.3
M,303.8,312.5,1448,44.3,195,0,0,0,0,0,0,8.699999999999989,6.716900523560208,8638.5
H,303.8,312.5,1447,46.6,198,0,0,0,0,0,0,8.699999999999989,7.060753926701571,9226.800000000001
M,303.8,312.4,1597,33.4,203,0,0,0,0,0,0,8.599999999999966,5.585319371727748,6780.2
M,303.7,312.4,1642,32.3,206,0,0,0,0,0,0,8.699999999999989,5.5535706806282725,6653.799999999999
H,303.8,312.5,1525,38.0,209,0,0,0,0,0,0,8.699999999999989,6.0680628272251305,7942.0
H,303.6,312.4,1460,53.7,214,0,0,0,0,0,0,8.799999999999955,8.209633507853404,11491.800000000001
L,303.6,312.3,2168,17.7,219,0,0,0,0,0,0,8.699999999999989,4.018178010471204,3876.2999999999997
L,303.6,312.4,1388,41.9,221,0,0,0,0,0,0,8.799999999999955,6.089759162303665,9259.9
M,303.6,312.3,1630,32.4,223,0,0,0,0,0,0,8.699999999999989,5.530052356020942,7225.2
L,303.6,312.3,1616,29.3,226,0,0,0,0,0,0,8.699999999999989,4.957989528795812,6621.8
L,303.6,312.4,2232,16.8,0,0,0,0,0,0,0,8.799999999999955,3.9264502617801047,0.0
H,303.6,312.4,1480,50.7,2,0,0,0,0,0,0,8.799999999999955,7.85717277486911,101.4
L,303.6,312.4,1363,53.1,7,0,0,0,0,0,0,8.799999999999955,7.578565445026178,371.7
H,303.6,312.4,1436,45.6,9,0,0,0,0,0,0,8.799999999999955,6.856712041884816,410.40000000000003
M,303.6,312.5,1607,33.7,14,0,0,0,0,0,0,8.899999999999977,5.670774869109948,471.80000000000007
M,303.6,312.5,1459,48.2,17,0,0,0,0,0,0,8.899999999999977,7.3637486910994765,819.4000000000001
L,303.5,312.4,1481,43.7,20,0,0,0,0,0,0,8.899999999999977,6.776931937172775,874.0
M,303.5,312.4,1606,31.7,22,0,0,0,0,0,0,8.899999999999977,5.330910994764397,697.4
L,303.5,312.3,1681,29.8,25,0,0,0,0,0,0,8.800000000000011,5.245424083769634,745.0
L,303.5,312.2,1511,37.1,27,0,0,0,0,0,0,8.699999999999989,5.869958115183246,1001.7
M,303.5,312.3,1593,35.2,29,0,0,0,0,0,0,8.800000000000011,5.871581151832461,1020.8000000000001
M,303.5,312.3,1532,41.7,32,0,0,0,0,0,0,8.800000000000011,6.689465968586387,1334.4
H,303.5,312.3,1386,49.0,35,0,0,0,0,0,0,8.800000000000011,7.111413612565445,1715.0
H,303.4,312.3,1769,27.9,40,0,0,0,0,0,0,8.900000000000034,5.168073298429319,1116.0
M,303.4,312.2,1561,38.2,45,0,0,0,0,0,0,8.800000000000011,6.244000000000001,1719.0000000000002
L,303.3,312.2,1457,40.7,48,0,0,0,0,0,0,8.899999999999977,6.209413612565445,1953.6000000000001
L,303.3,312.2,1506,40.0,50,0,0,0,0,0,0,8.899999999999977,6.307853403141361,2000.0
L,303.4,312.2,1337,69.4,52,1,0,0,1,0,0,8.800000000000011,9.716000000000001,3608.8
L,303.4,312.3,1287,54.8,54,0,0,0,0,0,0,8.900000000000034,7.385089005235601,2959.2
M,303.4,312.2,1615,35.7,56,0,0,0,0,0,0,8.800000000000011,6.037225130890053,1999.2000000000003
M,303.4,312.2,1972,23.5,59,0,0,0,0,0,0,8.800000000000011,4.852565445026178,1386.5
H,303.4,312.3,1522,42.1,62,0,0,0,0,0,0,8.900000000000034,6.709549738219896,2610.2000000000003
L,303.4,312.3,1680,30.6,67,0,0,0,0,0,0,8.900000000000034,5.3830366492146595,2050.2000000000003
L,303.4,312.3,1502,36.0,69,0,0,0,0,0,0,8.900000000000034,5.661989528795812,2484.0
M,303.5,312.3,1543,33.3,71,0,0,0,0,0,0,8.800000000000011,5.380303664921465,2364.2999999999997
L,303.5,312.3,1584,35.2,74,0,0,0,0,0,0,8.800000000000011,5.8384083769633515,2604.8
L,303.5,312.4,1340,44.5,76,0,0,0,0,0,0,8.899999999999977,6.243979057591623,3382.0
L,303.4,312.3,1663,33.9,78,0,0,0,0,0,0,8.900000000000034,5.9032146596858635,2644.2
M,303.3,312.1,1693,30.0,80,0,0,0,0,0,0,8.800000000000011,5.318324607329843,2400.0
L,303.3,312.1,1418,44.7,83,0,0,0,0,0,0,8.800000000000011,6.637130890052356,3710.1000000000004
H,303.4,312.2,1554,36.8,85,0,0,0,0,0,0,8.800000000000011,5.988188481675392,3127.9999999999995
L,303.4,312.2,1580,35.8,90,0,0,0,0,0,0,8.800000000000011,5.922931937172774,3221.9999999999995
L,303.4,312.3,1479,42.8,92,0,0,0,0,0,0,8.900000000000034,6.628397905759162,3937.6
L,303.5,312.4,1284,70.6,94,1,0,0,1,0,0,8.899999999999977,9.492188481675392,6636.4
L,303.4,312.3,1540,38.7,96,0,0,0,0,0,0,8.900000000000034,6.24062827225131,3715.2000000000003
M,303.5,312.4,1606,30.1,98,0,0,0,0,0,0,8.899999999999977,5.061842931937173,2949.8
L,303.6,312.5,1286,62.4,101,0,0,0,0,0,0,8.899999999999977,8.40276439790576,6302.4
L,303.6,312.6,1502,39.5,103,0,0,0,0,0,0,9.0,6.212460732984293,4068.5
M,303.6,312.7,1699,31.5,105,0,0,0,0,0,0,9.099999999999966,5.6040314136125655,3307.5
L,303.5,312.6,1602,34.2,108,0,0,0,0,0,0,9.100000000000023,5.737005235602094,3693.6000000000004
H,303.6,312.6,1436,42.0,110,0,0,0,0,0,0,9.0,6.315392670157068,4620.0
M,303.6,312.7,1765,27.5,115,0,0,0,0,0,0,9.099999999999966,5.082460732984293,3162.5
L,303.6,312.7,1418,44.1,118,0,0,0,0,0,0,9.099999999999966,6.5480418848167545,5203.8
